Cluster,ensmbl_CporID,CD_dna,GPD_dna,D_stat_DNA,CDp,GPDp,D_stat_prot
cluster12570,ENSCPOP00000015598,0.094175476222,0.0825687369148,0.0116067393071,0.0547945205479,0.0465753424658,0.00821917808219
cluster12571,ENSCPOP00000018227,0.154597170414,0.0546325054961,0.0999646649176,0.132075471698,0.0377358490566,0.0943396226415
cluster12572,ENSCPOP00000010531,0.0857062859226,0.06489039403,0.0208158918927,0.0747663551402,0.0498442367601,0.0249221183801
cluster12573,ENSCPOP00000017299,0.126452491318,0.15218518851,-0.0257326971922,0.0689655172414,0.0911330049261,-0.0221674876847
cluster12574,ENSCPOP00000002438,0.0804207444883,0.108748046056,-0.0283273015673,0.0635838150289,0.0867052023121,-0.0231213872832
cluster12575,ENSCPOP00000011041,0.0777060141999,0.0887456165404,-0.0110396023406,0.0239726027397,0.0239726027397,0
cluster12576,ENSCPOP00000003457,0.138068640374,0.08481865276,0.0532499876142,0.131034482759,0.0551724137931,0.0758620689655
cluster12577,ENSCPOP00000000598,0.12678695256,0.126342712839,0.000444239720537,0.0789473684211,0.0953947368421,-0.0164473684211
cluster12578,ENSCPOP00000012717,0.0854676632169,0.0824297943604,0.00303786885653,0.063829787234,0.0496453900709,0.0141843971631
cluster12579,ENSCPOP00000007301,0.466485618505,0.461282702012,0.00520291649313,0.292244897959,0.288979591837,0.00326530612245
cluster12581,ENSCPOP00000020318,0.115729451462,0.135765393701,-0.0200359422386,0.109756097561,0.121951219512,-0.0121951219512
cluster12582,ENSCPOP00000019733,0.121513950092,0.104311048527,0.0172029015657,0.141447368421,0.125,0.0164473684211
cluster12583,ENSCPOP00000015023,0.0708983755369,0.0937422032835,-0.0228438277466,0.0173267326733,0.029702970297,-0.0123762376238
cluster12584,ENSCPOP00000008099,0.104671258753,0.0878539965525,0.0168172622002,0.044957472661,0.0255164034022,0.0194410692588
cluster12585,ENSCPOP00000013924,0.39090535242,0.0926659400748,0.298239412345,0.355828220859,0.104294478528,0.251533742331
cluster12586,ENSCPOP00000020019,0.169341148547,0.101194872767,0.0681462757798,0.191780821918,0.0856164383562,0.106164383562
cluster12587,ENSCPOP00000009459,0.102113477939,0.0967389614561,0.00537451648243,0.108620689655,0.098275862069,0.0103448275862
cluster12588,ENSCPOP00000010101,0.151215393347,0.177740639155,-0.0265252458075,0.111111111111,0.125,-0.0138888888889
cluster12589,ENSCPOP00000002222,0.0836302650308,0.0708643558599,0.0127659091709,0.0588235294118,0.0508021390374,0.00802139037433
cluster12590,ENSCPOP00000009106,0.0908952313784,0.092716854198,-0.00182162281965,0.0628140703518,0.0577889447236,0.00502512562814
cluster12591,ENSCPOP00000015081,0.098091989504,0.127996892884,-0.02990490338,0.0666666666667,0.106666666667,-0.04
cluster12592,ENSCPOP00000016609,0.158012101562,0.156256538924,0.00175556263799,0.163751987281,0.156597774245,0.00715421303657
cluster12593,ENSCPOP00000014235,0.221911517505,0.140644127783,0.0812673897226,0.266288951841,0.172804532578,0.0934844192635
cluster12595,ENSCPOP00000009344,0.0918201675379,0.0977311866401,-0.00591101910218,0.0659898477157,0.0761421319797,-0.010152284264
cluster12596,ENSCPOP00000005734,0.0859903287998,0.090248830759,-0.00425850195915,0.0793650793651,0.0730158730159,0.00634920634921
cluster12597,ENSCPOP00000004991,0.227842825802,0.196528077975,0.0313147478269,0.276404494382,0.233707865169,0.0426966292135
cluster12598,ENSCPOP00000017075,0.114504385766,0.12092645047,-0.00642206470436,0.0678571428571,0.0785714285714,-0.0107142857143
cluster12600,ENSCPOP00000007635,0.0910035310625,0.101713271109,-0.0107097400469,0.0987012987013,0.114285714286,-0.0155844155844
cluster12601,ENSCPOP00000018435,0.0901889972054,0.0859406426788,0.0042483545266,0.0641592920354,0.0685840707965,-0.00442477876106
cluster12602,ENSCPOP00000002772,0.157720869575,0.0924113266744,0.0653095429006,0.160427807487,0.0748663101604,0.0855614973262
cluster12603,ENSCPOP00000016600,0.122065545512,0.111231487603,0.0108340579094,0.0753424657534,0.0616438356164,0.013698630137
cluster12604,ENSCPOP00000000545,0.105197686042,0.114921120311,-0.00972343426917,0.123595505618,0.14606741573,-0.0224719101124
cluster12605,ENSCPOP00000005261,0.0474621269106,0.0444571218675,0.00300500504315,0,0,0
cluster12606,ENSCPOP00000011196,0.123760541408,0.111142049578,0.0126184918301,0.121212121212,0.0909090909091,0.030303030303
cluster12610,ENSCPOP00000016805,0.229920479173,0.275658681111,-0.0457382019381,0.333333333333,0.349593495935,-0.0162601626016
cluster12611,ENSCPOP00000019855,0.150366026979,0.264158539482,-0.113792512503,0.146103896104,0.233766233766,-0.0876623376623
cluster12612,ENSCPOP00000018984,0.0840940671035,0.120017655024,-0.0359235879201,0.064631956912,0.0987432675045,-0.0341113105925
cluster12613,ENSCPOP00000013672,0.107732637641,0.0949535453908,0.01277909225,0.107638888889,0.0763888888889,0.03125
cluster12614,ENSCPOP00000015308,0.0872156939209,0.180605248889,-0.0933895549678,0.071875,0.18125,-0.109375
cluster12615,ENSCPOP00000006665,0.048707168972,0.0344577601231,0.0142494088489,0.0251256281407,0.0201005025126,0.00502512562814
cluster12616,ENSCPOP00000007631,0.0726231460148,0.060452081356,0.0121710646588,0.0592783505155,0.0644329896907,-0.00515463917526
cluster12617,ENSCPOP00000017636,0.0634161290197,0.0595649066991,0.0038512223206,0.0278551532033,0.0111420612813,0.016713091922
cluster12618,ENSCPOP00000015867,0.0610978194003,0.0590792674275,0.00201855197284,0.0351851851852,0.0333333333333,0.00185185185185
cluster12619,ENSCPOP00000008760,0.0649706391566,0.0615461403884,0.00342449876827,0.117647058824,0.0924369747899,0.0252100840336
cluster12621,ENSCPOP00000003907,0.0540937667114,0.0519813364265,0.00211243028495,0.00518134715026,0.0103626943005,-0.00518134715026
cluster12622,ENSCPOP00000003992,0.0721054280884,0.05421129152,0.0178941365685,0.0119047619048,0,0.0119047619048
cluster12623,ENSCPOP00000017812,0.162391093972,0.159216779543,0.00317431442905,0.173027989822,0.18320610687,-0.0101781170483
cluster12624,ENSCPOP00000020664,0.0816579353347,0.0748816029289,0.00677633240582,0.0434782608696,0.0310559006211,0.0124223602484
cluster12625,ENSCPOP00000005024,0.0784206732206,0.0897660267818,-0.0113453535612,0,0,0
cluster12626,ENSCPOP00000001816,0.0731636436755,0.0794569207718,-0.0062932770963,0.0286144578313,0.0286144578313,0
cluster12627,ENSCPOP00000007533,0.269672192682,0.0410301293739,0.228642063308,0.28813559322,0.0169491525424,0.271186440678
cluster12628,ENSCPOP00000004160,0.0659394361703,0.066914667946,-0.000975231775734,0.0943396226415,0.0943396226415,0
cluster12629,ENSCPOP00000002804,0.111485684725,0.0981876184361,0.0132980662891,0.0564971751412,0.0564971751412,0
cluster12631,ENSCPOP00000003642,0.0579248787381,0.0531643009928,0.00476057774527,0.0466666666667,0.0266666666667,0.02
cluster12632,ENSCPOP00000006654,0.0724633532092,0.0739272304726,-0.00146387726343,0.0533049040512,0.0554371002132,-0.00213219616205
cluster12633,ENSCPOP00000010956,0.072504181075,0.0568023814411,0.015701799634,0.0442804428044,0.00738007380074,0.0369003690037
cluster12634,ENSCPOP00000020718,0.0774192596993,0.0490370931517,0.0283821665475,0.048951048951,0.00699300699301,0.041958041958
cluster12635,ENSCPOP00000010090,0.120393491295,0.117375962273,0.0030175290219,0.112903225806,0.112903225806,0
cluster12637,ENSCPOP00000006092,0.25313477649,0.250153290476,0.0029814860137,0.336448598131,0.339563862928,-0.00311526479751
cluster12638,ENSCPOP00000001886,0.0900904788935,0.0849208885567,0.0051695903368,0.0510855683269,0.0408684546616,0.0102171136654
cluster12639,ENSCPOP00000019510,0.255258082453,0.270058048469,-0.0147999660159,0.0540540540541,0.0540540540541,0
cluster12640,ENSCPOP00000001511,0.0473017070973,0.0530270881134,-0.0057253810161,0,0.0150753768844,-0.0150753768844
cluster12641,ENSCPOP00000013742,0.0594966860792,0.0569426072368,0.00255407884236,0,0,0
cluster12643,ENSCPOP00000021098,0.0363565123506,0.0581863465557,-0.0218298342051,0.0204081632653,0.0244897959184,-0.00408163265306
cluster12644,ENSCPOP00000010373,0.118212066119,0.118596368068,-0.000384301949075,0.135802469136,0.138888888889,-0.00308641975309
cluster12645,ENSCPOP00000009165,0.0987810219101,0.110815645999,-0.0120346240888,0.0591259640103,0.0796915167095,-0.0205655526992
cluster12646,ENSCPOP00000016790,0.0670318062177,0.0693932566471,-0.0023614504294,0.0358126721763,0.0247933884298,0.0110192837466
cluster12647,ENSCPOP00000018302,0.177996332941,0.0701684405072,0.107827892433,0.156862745098,0.0196078431373,0.137254901961
cluster12648,ENSCPOP00000000649,0.130860798858,0.110926273413,0.0199345254448,0.105660377358,0.101886792453,0.00377358490566
cluster12649,ENSCPOP00000004945,0.0579688817036,0.0682022482299,-0.0102333665262,0.0159453302961,0.0182232346241,-0.00227790432802
cluster12650,ENSCPOP00000010800,0.144099903158,0.147202151189,-0.0031022480311,0.171779141104,0.168711656442,0.00306748466258
cluster12651,ENSCPOP00000016590,0.0865608269864,0.0617627985501,0.0247980284363,0.0558823529412,0.0205882352941,0.0352941176471
cluster12652,ENSCPOP00000006064,0.156831193712,0.086207168012,0.0706240257001,0.149700598802,0.059880239521,0.0898203592814
cluster12653,ENSCPOP00000000862,0.0559226814476,0.0555708203082,0.00035186113943,0.013024602026,0.00868306801737,0.00434153400868
cluster12654,ENSCPOP00000002371,0.0921933294726,0.126134198855,-0.0339408693828,0.0507042253521,0.0788732394366,-0.0281690140845
cluster12655,ENSCPOP00000014463,0.255630800955,0.273101105584,-0.0174703046287,0.304545454545,0.286363636364,0.0181818181818
cluster12656,ENSCPOP00000014807,0.0389871762579,0.227143527723,-0.188156351465,0.0125,0.2125,-0.2
cluster12657,ENSCPOP00000014193,0.111656107716,0.123883502095,-0.0122273943795,0.07125,0.07,0.00125
cluster12658,ENSCPOP00000008820,0.0588106970454,0.107207091154,-0.0483963941086,0.0128755364807,0.0729613733906,-0.0600858369099
cluster12659,ENSCPOP00000021126,0.0369650266637,0.0257605776222,0.0112044490415,0.0125,0.00625,0.00625
cluster12660,ENSCPOP00000016305,0.0921833370178,0.0893563890874,0.00282694793033,0.0483383685801,0.0483383685801,0
cluster12661,ENSCPOP00000011338,0.064577535345,0.0687867550306,-0.00420921968564,0.0287356321839,0.0229885057471,0.00574712643678
cluster12662,ENSCPOP00000008251,0.0715835509033,0.078873147485,-0.00728959658177,0.0523415977961,0.0440771349862,0.00826446280992
cluster12663,ENSCPOP00000002096,0.0856382989786,0.0971964258271,-0.0115581268485,0.0380116959064,0.0321637426901,0.00584795321637
cluster12665,ENSCPOP00000013232,0.179044920936,0.219700949028,-0.0406560280926,0.239534883721,0.293023255814,-0.053488372093
cluster12666,ENSCPOP00000017889,0.0607227160199,0.0534885360808,0.00723417993913,0.0056338028169,0.00845070422535,-0.00281690140845
cluster12667,ENSCPOP00000017150,0.10070855248,0.0762378132308,0.0244707392494,0.0622009569378,0.0382775119617,0.0239234449761
cluster12668,ENSCPOP00000015840,0.2353284654,0.100428401024,0.134900064376,0.266666666667,0.08,0.186666666667
cluster12670,ENSCPOP00000000110,0.312603693354,0.0676233675474,0.244980325807,0.274509803922,0.0392156862745,0.235294117647
cluster12671,ENSCPOP00000011851,0.0558204150197,0.0465748671383,0.00924554788135,0.0215384615385,0.0123076923077,0.00923076923077
cluster12672,ENSCPOP00000001098,0.0472586650914,0.0528759596901,-0.00561729459871,0.0221606648199,0.0249307479224,-0.00277008310249
cluster12673,ENSCPOP00000007566,0.0726223535081,0.0761601225406,-0.00353776903243,0.0406779661017,0.0440677966102,-0.00338983050847
cluster12674,ENSCPOP00000008882,0.179932319174,0.0574883986568,0.122443920517,0.174418604651,0.046511627907,0.127906976744
cluster12675,ENSCPOP00000001852,0.126444776022,0.115158669508,0.0112861065133,0.178082191781,0.191780821918,-0.013698630137
cluster12676,ENSCPOP00000008715,0.202366195101,0.250195217185,-0.0478290220844,0.262820512821,0.307692307692,-0.0448717948718
cluster12677,ENSCPOP00000000688,0.036116136442,0.0535901857093,-0.0174740492673,0.00701754385965,0.0210526315789,-0.0140350877193
cluster12678,ENSCPOP00000017354,0.157606763522,0.0978572058271,0.0597495576953,0.17880794702,0.132450331126,0.046357615894
cluster12679,ENSCPOP00000001343,0.125418785373,0.115064894814,0.0103538905591,0.0988235294118,0.0929411764706,0.00588235294118
cluster12680,ENSCPOP00000020358,0.19085509954,0.272757605414,-0.0819025058741,0.210526315789,0.368421052632,-0.157894736842
cluster12681,ENSCPOP00000011092,0.0846014247892,0.0792096129311,0.00539181185807,0.0704099821747,0.0588235294118,0.0115864527629
cluster12682,ENSCPOP00000000262,0.132057303338,0.139531922981,-0.00747461964346,0.095652173913,0.147826086957,-0.0521739130435
cluster12683,ENSCPOP00000014317,0.0936038178116,0.093594928868,8.8889435927e-06,0.0653594771242,0.0653594771242,0
cluster12684,ENSCPOP00000007063,0.112673172432,0.107483159987,0.00519001244485,0.0833333333333,0.0666666666667,0.0166666666667
cluster12685,ENSCPOP00000000543,0.111497555591,0.119714902907,-0.00821734731545,0.0916666666667,0.0944444444444,-0.00277777777778
cluster12686,ENSCPOP00000005646,0.119731923596,0.116688142796,0.00304378080019,0.107655502392,0.1004784689,0.00717703349282
cluster12687,ENSCPOP00000009803,0.0654766757553,0.0654565866345,2.0089120745e-05,0.0332225913621,0.031561461794,0.00166112956811
cluster12690,ENSCPOP00000019041,0.131711281744,0.138326487155,-0.00661520541126,0.130718954248,0.133986928105,-0.00326797385621
cluster12691,ENSCPOP00000003706,0.0502748801245,0.0523005149157,-0.00202563479116,0.0557103064067,0.050139275766,0.00557103064067
cluster12692,ENSCPOP00000013166,0.106197473652,0.0845750342969,0.0216224393553,0.0337078651685,0.0337078651685,0
cluster12693,ENSCPOP00000005040,0.0965572884277,0.0719243820169,0.0246329064108,0.089552238806,0.0547263681592,0.0348258706468
cluster12694,ENSCPOP00000003048,0.0601072776182,0.0546985420429,0.00540873557533,0.026706231454,0.026706231454,0
cluster12695,ENSCPOP00000018228,0.0561414677952,0.0694229304596,-0.0132814626643,0.0222222222222,0.0133333333333,0.00888888888889
cluster12696,ENSCPOP00000003033,0.220400812479,0.227416684355,-0.00701587187645,0.271232876712,0.286757990868,-0.0155251141553
cluster12697,ENSCPOP00000001841,0.180401553553,0.133283393087,0.047118160466,0.174418604651,0.116279069767,0.0581395348837
cluster12698,ENSCPOP00000000072,0.120584026368,0.100787216555,0.0197968098127,0.111987381703,0.0906940063091,0.0212933753943
cluster12699,ENSCPOP00000018053,0.0521705151964,0.0569457026783,-0.00477518748196,0.00574712643678,0.00766283524904,-0.00191570881226
cluster12700,ENSCPOP00000012490,0.0934437201928,0.0548778928866,0.0385658273061,0.046875,0,0.046875
cluster12701,ENSCPOP00000011672,0.122208328109,0.0726247676612,0.0495835604477,0.0845070422535,0.0234741784038,0.0610328638498
cluster12702,ENSCPOP00000004616,0.0809638208289,0.0745932073288,0.00637061350004,0.0243902439024,0.0243902439024,0
cluster12703,ENSCPOP00000013752,0.249326664025,0.270417735406,-0.0210910713807,0.29,0.34,-0.05
cluster12704,ENSCPOP00000021042,0.19486831156,0.1959144047,-0.00104609314015,0.172093023256,0.167441860465,0.0046511627907
cluster12705,ENSCPOP00000010346,0.0533666038998,0.0480327393399,0.00533386455996,0.0169491525424,0.0169491525424,0
cluster12706,ENSCPOP00000020853,0.136545432623,0.107042907191,0.0295025254317,0.119106699752,0.0769230769231,0.0421836228288
cluster12707,ENSCPOP00000002504,0.113490641103,0.145316644147,-0.0318260030435,0.0866141732283,0.122047244094,-0.0354330708661
cluster12708,ENSCPOP00000007075,0.0901557722105,0.115427212094,-0.0252714398837,0.0630630630631,0.0840840840841,-0.021021021021
cluster12709,ENSCPOP00000010682,0.172091475695,0.164395425665,0.00769605003082,0.260377358491,0.250943396226,0.00943396226415
cluster12710,ENSCPOP00000019790,0.0930451814199,0.0731978449947,0.0198473364253,0.086491739553,0.0592808551992,0.0272108843537
cluster12711,ENSCPOP00000003433,0.059028037495,0.0603120192884,-0.00128398179346,0.0189655172414,0.0172413793103,0.00172413793103
cluster12712,ENSCPOP00000007997,0.111575715381,0.0746219655037,0.0369537498777,0.08203125,0.0390625,0.04296875
cluster12713,ENSCPOP00000001143,0.146018429201,0.0769505147491,0.0690679144521,0.14314516129,0.0625,0.0806451612903
cluster12714,ENSCPOP00000019404,0.104036256249,0.124015790299,-0.0199795340498,0.13707165109,0.13707165109,0
cluster12715,ENSCPOP00000019530,0.241425173068,0.206001369036,0.0354238040322,0.226277372263,0.226277372263,0
cluster12716,ENSCPOP00000013832,0.104641189268,0.10028344264,0.00435774662859,0.0730223123732,0.0649087221095,0.00811359026369
cluster12717,ENSCPOP00000002514,0.0878064148845,0.101981158243,-0.0141747433589,0.0909090909091,0.0977272727273,-0.00681818181818
cluster12718,ENSCPOP00000007991,0.0779794947174,0.0764216845414,0.00155781017603,0.0533049040512,0.0533049040512,0
cluster12719,ENSCPOP00000007952,0.078946515112,0.0729289362802,0.00601757883179,0.0857142857143,0.08,0.00571428571429
cluster12720,ENSCPOP00000004482,0.077684809958,0.0871941861939,-0.0095093762359,0.046218487395,0.0336134453782,0.0126050420168
cluster12721,ENSCPOP00000005552,0.0612193108731,0.0547710881394,0.00644822273369,0.0174418604651,0.0174418604651,0
cluster12722,ENSCPOP00000008347,0.0291964911343,0.0269338082449,0.00226268288931,0.00657894736842,0,0.00657894736842
cluster12723,ENSCPOP00000019376,0.10420821334,0.124469754749,-0.0202615414091,0.106442577031,0.100840336134,0.00560224089636
cluster12724,ENSCPOP00000011236,0.0620957845112,0.0716366063206,-0.00954082180938,0.0357142857143,0.030612244898,0.00510204081633
cluster12725,ENSCPOP00000008089,0.156614398153,0.107534340179,0.0490800579742,0.0934449093445,0.0460251046025,0.047419804742
cluster12726,ENSCPOP00000018988,0.173447299884,0.112600971707,0.0608463281777,0.0958904109589,0.102739726027,-0.00684931506849
cluster12727,ENSCPOP00000000151,0.105121664417,0.111557974323,-0.00643630990584,0.110817941953,0.116094986807,-0.00527704485488
cluster12728,ENSCPOP00000012749,0.155930977004,0.159380916597,-0.00344993959301,0.205479452055,0.187214611872,0.0182648401826
cluster12729,ENSCPOP00000021144,0.0375107229696,0.188805956547,-0.151295233578,0.00803212851406,0.176706827309,-0.168674698795
cluster12730,ENSCPOP00000009607,0.0930282508516,0.114429326338,-0.0214010754867,0.0753564154786,0.0896130346232,-0.0142566191446
cluster12732,ENSCPOP00000016027,0.0947669403005,0.0958160968122,-0.00104915651169,0.104761904762,0.11746031746,-0.0126984126984
cluster12733,ENSCPOP00000006687,0.118527638397,0.0595237444315,0.0590038939653,0.0862068965517,0.00492610837438,0.0812807881773
cluster12734,ENSCPOP00000019899,0.026036178761,0.0208158697521,0.00522030900887,0.0151515151515,0.0151515151515,0
cluster12735,ENSCPOP00000020656,0.0752512001793,0.0903895316116,-0.0151383314323,0.0106382978723,0.0425531914894,-0.031914893617
cluster12736,ENSCPOP00000013027,0.0670294143509,0.0620720013814,0.00495741296954,0.00266666666667,0.00266666666667,0
cluster12737,ENSCPOP00000016138,0.0763628076529,0.0897063551255,-0.0133435474727,0.0462427745665,0.0578034682081,-0.0115606936416
cluster12738,ENSCPOP00000020099,0.094984741085,0.114206846907,-0.0192221058225,0.117647058824,0.107843137255,0.00980392156863
cluster12739,ENSCPOP00000011063,0.122197834444,0.118399977313,0.00379785713086,0.120315581854,0.118343195266,0.00197238658777
cluster12740,ENSCPOP00000015147,0.0831282398096,0.0934632097455,-0.0103349699359,0.0585106382979,0.0585106382979,0
cluster12741,ENSCPOP00000005362,0.112875986104,0.0970256289219,0.0158503571822,0.0992736077482,0.0871670702179,0.0121065375303
cluster12742,ENSCPOP00000014141,0.0972647682903,0.0905940462578,0.00667072203249,0.0925373134328,0.0925373134328,0
cluster12743,ENSCPOP00000017401,0.118802367689,0.1323717904,-0.0135694227102,0.0758426966292,0.0842696629213,-0.00842696629213
cluster12744,ENSCPOP00000008510,0.150323618316,0.139674356599,0.0106492617171,0.14262295082,0.119672131148,0.0229508196721
cluster12745,ENSCPOP00000010456,0.0964094921367,0.106073059076,-0.00966356693879,0.0319634703196,0.0319634703196,0
cluster12746,ENSCPOP00000013639,0.147268977036,0.156174191014,-0.00890521397831,0.194214876033,0.196280991736,-0.00206611570248
cluster12747,ENSCPOP00000008756,0.178103874885,0.179102240641,-0.000998365755152,0.17679558011,0.17679558011,0
cluster12748,ENSCPOP00000014093,0.0969789598262,0.104939099708,-0.00796013988205,0.0702054794521,0.0719178082192,-0.00171232876712
cluster12749,ENSCPOP00000000235,0.139666769551,0.163668184883,-0.0240014153317,0.183098591549,0.197183098592,-0.0140845070423
cluster12750,ENSCPOP00000006579,0.126857722256,0.0809128161767,0.0459449060788,0.0825688073394,0.0183486238532,0.0642201834862
cluster12751,ENSCPOP00000009170,0.0792106124329,0.081366163822,-0.00215555138907,0.0852941176471,0.0882352941176,-0.00294117647059
cluster12752,ENSCPOP00000007269,0.142318322069,0.134537468849,0.00778085321944,0.204301075269,0.189964157706,0.0143369175627
cluster12753,ENSCPOP00000003737,0.0615797877487,0.0690162517536,-0.00743646400489,0,0,0
cluster12754,ENSCPOP00000017699,0.135354329998,0.0969401813235,0.0384141486743,0.1015625,0.03515625,0.06640625
cluster12755,ENSCPOP00000002645,0.0781107196841,0.0806560392325,-0.0025453195484,0.0636363636364,0.069696969697,-0.00606060606061
cluster12756,ENSCPOP00000017938,0.0567807966675,0.0672390667268,-0.0104582700593,0.0280898876404,0.0280898876404,0
cluster12757,ENSCPOP00000001071,0.0877966671994,0.102486199291,-0.0146895320913,0.0338983050847,0.0550847457627,-0.021186440678
cluster12758,ENSCPOP00000016312,0.147745270434,0.108010163131,0.0397351073033,0.121951219512,0.0975609756098,0.0243902439024
cluster12759,ENSCPOP00000006477,0.217950572367,0.168600124232,0.0493504481351,0.246753246753,0.202597402597,0.0441558441558
cluster12760,ENSCPOP00000013834,0.134131995817,0.0608261083069,0.0733058875101,0.126666666667,0.0466666666667,0.08
cluster12761,ENSCPOP00000019355,0.331673697163,0.17162904331,0.160044653853,0.420168067227,0.310924369748,0.109243697479
cluster12763,ENSCPOP00000005890,0.13616363483,0.125258168553,0.0109054662779,0.22972972973,0.182432432432,0.0472972972973
cluster12764,ENSCPOP00000010211,0.114999222186,0.0647904426828,0.0502087795036,0.0633802816901,0.00704225352113,0.056338028169
cluster12765,ENSCPOP00000015380,0.115147109438,0.0758610974862,0.039286011952,0.0799180327869,0.0327868852459,0.047131147541
cluster12767,ENSCPOP00000013582,0.0695557238565,0.0810476525306,-0.0114919286741,0.0363636363636,0.0454545454545,-0.00909090909091
cluster12768,ENSCPOP00000009551,0.0841092713146,0.0761844973807,0.00792477393389,0.09375,0.0694444444444,0.0243055555556
cluster12769,ENSCPOP00000012798,0.110621378414,0.0644305307098,0.0461908477037,0.0455927051672,0.00607902735562,0.0395136778116
cluster12770,ENSCPOP00000008213,0.0767381282062,0.0868544103917,-0.0101162821855,0.0818965517241,0.0862068965517,-0.00431034482759
cluster12771,ENSCPOP00000001710,0.0921698269307,0.0541888341076,0.037980992823,0.0597014925373,0.0199004975124,0.0398009950249
cluster12772,ENSCPOP00000000449,0.0673760702742,0.0774058853834,-0.0100298151092,0.0371485943775,0.0491967871486,-0.0120481927711
cluster12773,ENSCPOP00000003973,0.0929789520653,0.108312219408,-0.0153332673428,0.0283018867925,0.0283018867925,0
cluster12774,ENSCPOP00000016862,0.103940240642,0.115217022679,-0.0112767820373,0.0504854368932,0.0543689320388,-0.00388349514563
cluster12775,ENSCPOP00000012995,0.0911139827085,0.0956323984304,-0.00451841572183,0.0269230769231,0.0307692307692,-0.00384615384615
cluster12776,ENSCPOP00000009440,0.0427741850598,0.0465842446639,-0.00381005960412,0.0141342756184,0.0141342756184,0
cluster12777,ENSCPOP00000001357,0.159817110247,0.0544084054036,0.105408704843,0.189655172414,0.0172413793103,0.172413793103
cluster12778,ENSCPOP00000016829,0.0334409205641,0.0334424821669,-1.56160277644e-06,0.0078125,0.0078125,0
cluster12779,ENSCPOP00000012741,0.0940480886886,0.0815407333138,0.0125073553748,0.0738255033557,0.0335570469799,0.0402684563758
cluster12780,ENSCPOP00000012934,0.0988723140692,0.0998591194206,-0.000986805351456,0.0744047619048,0.0595238095238,0.014880952381
cluster12781,ENSCPOP00000017848,0.0527249796072,0.0677988726246,-0.0150738930174,0,0.0168067226891,-0.0168067226891
cluster12782,ENSCPOP00000005790,0.082211524775,0.0556179393673,0.0265935854077,0.0701754385965,0.0701754385965,0
cluster12783,ENSCPOP00000001166,0.13892029614,0.144900727143,-0.00598043100365,0.172866520788,0.161925601751,0.0109409190372
cluster12784,ENSCPOP00000019053,0.077219484303,0.0809540953315,-0.00373461102847,0.0174672489083,0.00873362445415,0.00873362445415
cluster12785,ENSCPOP00000012508,0.0355772082722,0.0321080714823,0.00346913678993,0.0151515151515,0.0151515151515,0
cluster12787,ENSCPOP00000016314,0.0362217071898,0.0375531020949,-0.00133139490504,0.0233463035019,0.0194552529183,0.00389105058366
cluster12788,ENSCPOP00000000043,0.0886899227676,0.0802497483874,0.00844017438025,0.0583941605839,0.0583941605839,0
cluster12789,ENSCPOP00000006710,0.0891150541846,0.0680246419453,0.0210904122392,0.0729166666667,0.0416666666667,0.03125
cluster12790,ENSCPOP00000010714,0.0971455311395,0.108591671611,-0.011446140472,0.123529411765,0.138235294118,-0.0147058823529
cluster12791,ENSCPOP00000011612,0.0864597162089,0.0852787247887,0.00118099142018,0.0532959326788,0.0603085553997,-0.0070126227209
cluster12792,ENSCPOP00000002435,0.212232987607,0.0781560027173,0.13407698489,0.193220338983,0.0440677966102,0.149152542373
cluster12793,ENSCPOP00000016646,0.110915370826,0.0932168757009,0.0176984951252,0.0866141732283,0.0472440944882,0.0393700787402
cluster12794,ENSCPOP00000001605,0.0678184576076,0.0510325400665,0.0167859175411,0.0281690140845,0,0.0281690140845
cluster12795,ENSCPOP00000006111,0.129535276133,0.150719913433,-0.0211846373009,0.1203125,0.1484375,-0.028125
cluster12796,ENSCPOP00000021196,0.295516574791,0.14617014984,0.149346424951,0.316176470588,0.191176470588,0.125
cluster12797,ENSCPOP00000014185,0.0604642177827,0.0496691316788,0.0107950861039,0.0178571428571,0.00595238095238,0.0119047619048
cluster12798,ENSCPOP00000008481,0.0151963684652,0.0106066254546,0.00458974301057,0,0,0
cluster12799,ENSCPOP00000008796,0.0765632640227,0.0790438223778,-0.00248055835512,0.0792540792541,0.0769230769231,0.002331002331
cluster12800,ENSCPOP00000013371,0.0771414450437,0.0761905938429,0.000950851200819,0.0267857142857,0.0334821428571,-0.00669642857143
cluster12802,ENSCPOP00000014676,0.0766856151186,0.0758871542134,0.000798460905204,0.0508474576271,0.0546139359699,-0.00376647834275
cluster12803,ENSCPOP00000004895,0.0705724472736,0.0820222209354,-0.0114497736618,0.0293159609121,0.0488599348534,-0.0195439739414
cluster12804,ENSCPOP00000011964,0.0652628359107,0.0679202883273,-0.00265745241664,0.0566037735849,0.0641509433962,-0.00754716981132
cluster12805,ENSCPOP00000013217,0.0552786777817,0.0551012156645,0.000177462117101,0.00701754385965,0.00584795321637,0.00116959064327
cluster12806,ENSCPOP00000009119,0.260401123143,0.0973509701441,0.163050152999,0.185714285714,0.114285714286,0.0714285714286
cluster12807,ENSCPOP00000007926,0.150620370181,0.144089976708,0.00653039347324,0.105960264901,0.0993377483444,0.00662251655629
cluster12808,ENSCPOP00000013434,0.0599233166024,0.063073173679,-0.00314985707658,0.0146341463415,0.0243902439024,-0.00975609756098
cluster12809,ENSCPOP00000017394,0.166172213005,0.19380750743,-0.0276352944244,0.2109375,0.221354166667,-0.0104166666667
