state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
469900	0.011	12.368	0.555	4	NA	-90.24	0.00	-1.25
470000	0.093	12.368	0.194	3	NA	-94.98	0.00	-0.69
470100	0.093	12.368	0.375	3	NA	-95.87	0.00	0.00
470200	0.093	12.368	0.194	3	NA	-94.98	0.00	-1.00
470300	0.104	12.368	0.194	2	NA	-97.21	0.00	-0.88
470400	0.104	12.368	0.194	2	NA	-97.21	0.00	-1.50
470500	0.084	12.368	0.178	3	NA	-94.64	0.00	-0.69
470600	0.084	12.368	0.186	3	NA	-94.84	0.00	-0.71
470700	0.084	12.368	0.586	3	NA	-96.19	-1.47	-3.80
470800	0.084	12.368	0.194	3	NA	-95.09	0.00	-0.35
470900	0.084	12.368	0.194	3	NA	-95.09	0.00	-2.43
471000	0.060	12.368	0.533	3	NA	-93.58	0.00	-0.07
471100	0.060	12.368	0.197	3	NA	-96.58	0.00	-0.54
471200	0.060	12.368	0.520	3	NA	-93.40	0.00	-2.10
471300	0.060	12.368	0.158	3	NA	-96.53	0.00	-0.28
471400	0.060	12.368	0.533	3	NA	-93.41	0.00	-0.69
471500	0.060	12.368	0.520	3	NA	-93.40	0.00	-4.42
471600	0.060	12.368	0.520	3	NA	-93.40	-1.47	-3.80
471700	0.060	12.368	0.158	3	NA	-94.75	0.00	-0.69
471800	0.060	12.638	0.173	3	NA	-94.76	0.00	-0.63
471900	0.060	12.638	0.543	3	NA	-93.44	0.00	-0.69
472000	0.060	12.774	0.361	3	NA	-95.09	-1.47	-3.80
472100	0.060	12.774	0.534	3	NA	-93.44	0.00	-0.69
472200	0.060	12.774	0.548	3	NA	-93.45	0.00	-0.69
472300	0.094	12.774	0.374	2	NA	-97.39	0.00	-2.29
472400	0.094	12.774	0.374	2	NA	-97.39	-1.06	-4.21
472500	0.094	12.774	0.374	2	NA	-97.39	0.00	-1.67
472600	0.094	12.774	0.374	2	NA	-97.39	0.00	-0.07
472700	0.094	12.774	0.374	2	NA	-97.39	0.00	-0.87
472800	0.049	12.774	0.561	3	NA	-94.72	-1.47	-3.80
472900	0.039	12.774	0.566	4	NA	-93.97	0.00	-0.69
473000	0.039	12.774	0.653	4	NA	-94.02	0.00	-0.69
473100	0.039	12.774	0.561	4	NA	-93.59	0.00	-0.87
473200	0.039	12.774	0.566	4	NA	-93.39	0.00	-1.68
473300	0.058	12.774	0.569	3	NA	-94.04	-1.47	-3.80
473400	0.058	12.774	0.382	3	NA	-95.87	0.00	-0.24
473500	0.058	12.774	0.195	3	NA	-95.64	0.00	-1.57
473600	0.058	13.241	0.586	3	NA	-94.09	0.00	-0.69
473700	0.058	13.241	0.586	3	NA	-94.09	0.00	-0.69
473800	0.058	13.241	0.586	3	NA	-94.09	-1.47	-3.80
473900	0.058	13.318	0.199	3	NA	-95.66	0.00	0.00
474000	0.058	13.318	0.287	3	NA	-96.50	0.00	-0.69
474100	0.058	13.318	0.589	3	NA	-94.10	0.00	-1.39
474200	0.082	13.318	0.417	3	NA	-96.01	0.00	-0.45
474300	0.082	13.318	0.223	3	NA	-95.22	0.00	0.00
474400	0.082	13.318	0.311	3	NA	-96.28	0.00	-0.71
474500	0.082	13.424	0.704	3	NA	-96.43	0.00	0.69
474600	0.082	13.424	0.508	3	NA	-97.08	0.00	-3.22
474700	0.126	13.424	0.224	2	NA	-99.36	0.00	-0.23
474800	0.058	13.424	0.224	3	NA	-94.85	0.00	-0.86
474900	0.058	13.424	0.617	3	NA	-93.39	0.00	-1.98
475000	0.058	13.424	0.617	3	NA	-93.39	0.00	-1.20
475100	0.051	13.424	0.609	3	NA	-93.76	0.00	-0.16
475200	0.051	13.424	0.609	3	NA	-93.76	0.00	-1.94
475300	0.051	13.424	0.216	3	NA	-96.12	0.00	-0.69
475400	0.118	13.424	0.216	2	NA	-98.56	-1.06	-4.21
475500	0.118	13.424	0.216	2	NA	-98.56	0.00	-0.48
475600	0.118	13.424	0.216	2	NA	-98.56	0.00	-1.59
475700	0.118	13.424	0.216	2	NA	-98.56	0.00	-0.17
475800	0.095	13.424	0.391	3	NA	-97.94	0.00	0.69
475900	0.095	13.424	0.195	3	NA	-96.99	0.00	-0.23
476000	0.095	13.424	0.194	3	NA	-96.62	0.00	0.00
476100	0.096	13.424	0.586	2	NA	-97.28	0.00	-0.16
476200	0.096	13.424	0.586	2	NA	-97.28	0.00	-1.14
476300	0.096	13.424	0.586	2	NA	-97.28	0.00	-0.02
476400	0.096	13.424	0.586	2	NA	-97.28	-1.06	-4.21
476500	0.096	13.424	0.586	2	NA	-97.28	-1.06	-4.21
476600	0.096	13.424	0.586	2	NA	-97.28	0.00	-3.36
476700	0.014	13.424	0.586	3	NA	-92.00	0.00	-0.57
476800	0.014	13.424	0.586	3	NA	-92.00	0.00	-1.79
476900	0.096	13.424	0.586	2	NA	-97.28	0.00	-2.93
477000	0.060	13.424	0.563	3	NA	-93.61	0.00	-1.58
477100	0.008	13.424	0.168	4	NA	-90.82	0.00	-0.18
477200	0.008	13.424	0.193	4	NA	-92.55	0.00	-0.35
477300	0.008	13.424	0.584	4	NA	-90.02	-1.75	-3.50
477400	0.008	13.424	0.168	4	NA	-90.82	0.00	0.00
477500	0.008	13.424	0.168	4	NA	-90.82	0.00	0.69
477600	0.008	13.424	0.168	3	NA	-91.30	0.00	-0.69
477700	0.008	13.424	0.561	3	NA	-91.14	0.00	-1.54
477800	0.008	13.424	0.564	3	NA	-91.22	0.00	0.69
477900	0.008	13.424	0.172	3	NA	-91.17	0.00	-0.69
478000	0.008	13.424	0.564	3	NA	-91.22	0.00	-0.25
478100	0.074	13.424	0.172	2	NA	-95.79	0.00	-3.75
478200	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.77
478300	0.074	13.424	0.172	2	NA	-95.79	-1.06	-4.21
478400	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.84
478500	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.14
478600	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.73
478700	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.25
478800	0.074	13.424	0.172	2	NA	-95.79	0.00	-3.22
478900	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.38
479000	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.04
479100	0.074	13.424	0.172	2	NA	-95.79	-1.06	-4.21
479200	0.074	13.424	0.172	2	NA	-95.79	0.00	-3.03
479300	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.78
479400	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.56
479500	0.074	13.424	0.172	2	NA	-95.79	-1.06	-4.21
479600	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.27
479700	0.074	13.424	0.172	2	NA	-95.79	0.00	-1.07
479800	0.074	13.424	0.172	2	NA	-95.79	-1.06	-4.21
479900	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.36
480000	0.074	13.424	0.172	2	NA	-95.79	0.00	-1.25
480100	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.25
480200	0.074	13.424	0.172	2	NA	-95.79	0.00	-0.01
480300	0.074	13.424	0.172	2	NA	-95.79	0.00	-1.30
480400	0.074	13.424	0.172	2	NA	-95.79	-1.06	-4.21
480500	0.070	13.424	0.178	3	NA	-95.11	0.00	-0.41
480600	0.070	13.424	0.561	3	NA	-95.28	0.00	-0.69
480700	0.070	13.424	0.173	3	NA	-95.27	-1.47	-3.80
480800	0.070	13.424	0.365	3	NA	-95.14	0.00	-0.22
480900	0.070	2.805	0.371	2	NA	-101.24	0.00	-0.70
481000	0.070	2.805	0.371	2	NA	-101.24	0.00	-0.64
481100	0.070	2.805	0.371	2	NA	-101.24	-1.06	-4.21
481200	0.070	2.805	0.371	2	NA	-101.24	0.00	-1.18
481300	0.070	8.187	0.253	3	NA	-95.52	0.00	0.69
481400	0.070	8.187	0.370	3	NA	-95.16	0.00	-0.08
481500	0.070	8.187	0.368	3	NA	-94.71	0.00	-1.88
481600	0.070	8.187	0.249	3	NA	-96.05	0.00	-0.57
481700	0.070	8.187	0.257	3	NA	-96.37	0.00	-0.69
481800	0.071	8.663	0.388	3	NA	-94.91	0.00	-0.61
481900	0.071	8.663	0.135	3	NA	-95.80	0.00	0.69
482000	0.071	8.663	0.388	3	NA	-94.91	0.00	-0.85
482100	0.071	8.663	0.261	3	NA	-96.32	0.00	-0.26
482200	0.071	8.663	0.141	3	NA	-95.22	0.00	-0.69
482300	0.114	0.684	0.177	2	NA	-99.96	0.00	-0.27
482400	0.114	0.684	0.177	2	NA	-99.96	0.00	-4.68
482500	0.103	2.127	0.177	2	NA	-103.32	0.00	-1.03
482600	0.103	2.127	0.177	2	NA	-103.32	0.00	-0.36
482700	0.103	2.127	0.177	2	NA	-103.32	0.00	-0.23
482800	0.103	2.127	0.177	2	NA	-103.32	0.00	-2.11
482900	0.103	2.127	0.177	2	NA	-103.32	0.00	-0.49
483000	0.103	2.127	0.177	2	NA	-103.32	0.00	-1.41
483100	0.177	0.177	0.177	1	NA	-105.41	0.00	-0.77
483200	0.100	10.643	0.177	2	NA	-101.08	0.00	-1.96
483300	0.100	10.643	0.177	2	NA	-101.08	0.00	-1.28
483400	0.100	10.643	0.177	2	NA	-101.08	0.00	-0.03
483500	0.100	10.643	0.177	2	NA	-101.08	0.00	-0.69
483600	0.100	10.643	0.177	2	NA	-101.08	-1.06	-4.21
483700	0.177	0.177	0.177	1	NA	-105.41	0.00	-0.25
483800	0.091	0.351	0.177	2	NA	-99.67	0.00	-0.02
483900	0.091	0.351	0.177	2	NA	-99.67	-1.06	-4.21
484000	0.091	0.351	0.177	2	NA	-99.67	-1.06	-4.21
484100	0.177	0.177	0.177	1	NA	-105.41	0.00	-0.33
484200	0.116	8.470	0.177	2	NA	-101.75	0.00	-2.46
484300	0.116	8.470	0.177	2	NA	-101.75	0.00	-0.75
484400	0.116	8.470	0.177	2	NA	-101.75	0.00	-0.21
484500	0.116	8.470	0.177	2	NA	-101.75	0.00	-0.06
484600	0.116	8.470	0.177	2	NA	-101.75	0.00	-0.03
484700	0.114	8.470	0.298	2	NA	-103.64	-1.06	-4.21
484800	0.084	8.470	0.205	3	NA	-100.88	0.00	-0.39
484900	0.084	8.470	0.182	3	NA	-97.73	0.00	-0.06
485000	0.061	8.470	0.169	3	NA	-96.30	0.00	0.69
485100	0.061	8.470	0.169	3	NA	-96.30	0.00	-0.69
485200	0.061	8.470	0.182	3	NA	-96.84	0.00	0.00
485300	0.061	0.388	0.169	2	NA	-97.90	0.00	-0.64
485400	0.061	0.388	0.169	2	NA	-97.90	0.00	-0.22
485500	0.061	0.388	0.169	2	NA	-97.90	0.00	-2.85
485600	0.061	0.388	0.169	2	NA	-97.90	0.00	-2.13
485700	0.061	0.388	0.169	2	NA	-97.90	0.00	-0.05
485800	0.061	0.388	0.169	2	NA	-97.90	0.00	-0.27
485900	0.037	0.388	0.175	3	NA	-97.97	0.00	-0.59
486000	0.000	0.388	0.105	4	NA	-90.33	0.00	0.00
486100	0.000	0.388	0.173	4	NA	-90.76	0.00	-0.69
486200	0.000	0.388	0.072	4	NA	-91.47	-1.75	-3.50
486300	0.000	0.388	0.175	4	NA	-92.07	0.00	-0.23
486400	0.000	0.186	0.163	3	NA	-93.56	-1.47	-3.80
486500	0.024	0.137	0.121	2	NA	-94.95	0.00	-0.09
486600	0.024	0.137	0.121	2	NA	-94.95	-1.06	-4.21
486700	0.024	0.137	0.121	2	NA	-94.95	0.00	-0.48
486800	0.024	5.161	0.270	3	NA	-90.76	0.00	-0.69
486900	0.024	5.161	0.121	3	NA	-91.04	-1.47	-3.80
487000	0.024	5.161	0.121	3	NA	-91.04	0.00	-0.69
487100	0.024	5.161	0.270	3	NA	-90.76	0.00	-0.07
487200	0.024	5.161	0.195	3	NA	-91.49	-1.47	-3.80
487300	0.024	5.161	0.270	3	NA	-90.76	-1.47	-3.80
487400	0.024	5.161	0.270	3	NA	-90.76	-1.47	-3.80
487500	0.024	5.161	0.121	3	NA	-91.04	0.00	0.00
487600	0.024	4.857	0.119	3	NA	-91.02	0.00	-0.02
487700	0.024	4.857	0.119	3	NA	-91.02	0.00	0.69
487800	0.024	4.857	0.259	3	NA	-90.69	-1.47	-3.80
487900	0.024	4.857	0.259	3	NA	-90.69	0.00	-0.69
488000	0.024	4.857	0.119	3	NA	-91.02	-1.47	-3.80
488100	0.084	4.857	0.119	2	NA	-95.51	0.00	-0.16
488200	0.084	4.857	0.119	2	NA	-95.51	-1.06	-4.21
488300	0.084	4.857	0.119	2	NA	-95.51	0.00	-0.02
488400	0.084	4.857	0.119	2	NA	-95.51	0.00	-0.28
488500	0.084	4.857	0.119	2	NA	-95.51	0.00	-0.03
488600	0.119	0.119	0.119	1	NA	-100.14	0.00	-0.04
488700	0.119	0.119	0.119	1	NA	-100.14	0.00	-0.61
488800	0.027	0.134	0.119	2	NA	-95.17	0.00	-0.57
488900	0.027	0.134	0.119	2	NA	-95.17	-1.06	-4.21
489000	0.027	0.134	0.119	2	NA	-95.17	0.00	-3.56
489100	0.027	0.134	0.119	2	NA	-95.17	0.00	-0.48
489200	0.027	0.134	0.119	2	NA	-95.17	0.00	-4.53
489300	0.027	0.134	0.119	2	NA	-95.17	0.00	-1.37
489400	0.027	0.137	0.127	2	NA	-97.19	0.00	-0.28
489500	0.027	0.137	0.127	2	NA	-97.19	0.00	-0.75
489600	0.127	0.127	0.127	1	NA	-100.76	0.00	-2.97
489700	0.127	0.127	0.127	1	NA	-100.76	-0.37	-4.91
489800	0.127	0.127	0.127	1	NA	-100.76	0.00	-1.35
489900	0.074	7.273	0.127	2	NA	-95.53	-1.06	-4.21
490000	0.074	7.273	0.127	2	NA	-95.53	0.00	-0.50
490100	0.074	7.273	0.127	2	NA	-95.53	0.00	-0.74
490200	0.074	7.273	0.127	2	NA	-95.53	-1.06	-4.21
490300	0.074	7.273	0.127	2	NA	-95.53	0.00	-0.27
490400	0.074	7.273	0.127	2	NA	-95.53	0.00	-0.75
490500	0.074	7.273	0.127	2	NA	-95.53	-1.06	-4.21
490600	0.074	7.273	0.127	2	NA	-95.53	0.00	-1.27
490700	0.074	7.273	0.127	2	NA	-95.53	-1.06	-4.21
490800	0.074	7.273	0.127	2	NA	-95.53	0.00	-1.01
490900	0.074	7.273	0.127	2	NA	-95.53	0.00	-0.16
491000	0.004	7.273	0.232	3	NA	-91.87	0.00	-0.91
491100	0.004	7.001	0.335	3	NA	-90.83	0.00	0.69
491200	0.081	7.001	0.132	2	NA	-95.56	0.00	-0.03
491300	0.081	7.001	0.132	2	NA	-95.56	0.00	-0.19
491400	0.045	0.151	0.132	2	NA	-99.41	0.00	-0.51
491500	0.045	0.151	0.132	2	NA	-99.41	0.00	-0.77
491600	0.045	0.151	0.132	2	NA	-99.41	0.00	-0.90
491700	0.045	1.535	0.073	3	NA	-92.86	0.00	-0.69
491800	0.045	1.535	0.124	3	NA	-91.08	-1.47	-3.80
491900	0.045	1.535	0.145	3	NA	-93.96	-1.47	-3.80
492000	0.045	1.535	0.090	3	NA	-94.17	0.00	-0.63
492100	0.045	1.535	0.137	3	NA	-91.65	0.00	-1.56
492200	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
492300	0.095	0.095	0.095	1	NA	-98.88	0.00	-1.31
492400	0.066	0.271	0.095	2	NA	-95.84	0.00	-0.46
492500	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.05
492600	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
492700	0.095	0.095	0.095	1	NA	-98.88	0.00	-1.06
492800	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
492900	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.76
493000	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.90
493100	0.095	0.095	0.095	1	NA	-98.88	0.00	-2.07
493200	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.40
493300	0.078	0.862	0.095	2	NA	-94.55	0.00	-0.25
493400	0.049	0.166	0.095	2	NA	-93.22	-1.06	-4.21
493500	0.095	0.095	0.095	1	NA	-98.88	0.00	-3.10
493600	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.75
493700	0.095	0.095	0.095	1	NA	-98.88	0.00	-1.20
493800	0.095	0.095	0.095	1	NA	-98.88	0.00	-2.86
493900	0.076	0.597	0.095	2	NA	-92.88	0.00	-0.17
494000	0.076	0.597	0.095	2	NA	-92.88	0.00	-0.28
494100	0.076	0.597	0.095	2	NA	-92.88	0.00	-1.29
494200	0.076	0.597	0.095	2	NA	-92.88	-1.06	-4.21
494300	0.042	0.597	0.088	3	NA	-92.24	0.00	0.69
494400	0.042	0.136	0.079	2	NA	-93.41	0.00	-0.82
494500	0.042	0.136	0.079	2	NA	-93.41	0.00	-3.97
494600	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.85
494700	0.079	0.079	0.079	1	NA	-99.03	0.00	-1.10
494800	0.064	0.455	0.079	2	NA	-92.82	0.00	-0.34
494900	0.064	0.455	0.079	2	NA	-92.82	0.00	-2.30
495000	0.064	0.455	0.079	2	NA	-92.82	-1.06	-4.21
495100	0.064	0.455	0.079	2	NA	-92.82	0.00	-2.47
495200	0.064	0.455	0.079	2	NA	-92.82	0.00	-0.19
495300	0.064	0.455	0.079	2	NA	-92.82	-1.06	-4.21
495400	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.17
495500	0.079	0.079	0.079	1	NA	-99.03	0.00	-1.00
495600	0.079	0.079	0.079	1	NA	-99.03	0.00	-1.73
495700	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.91
495800	0.079	0.079	0.079	1	NA	-99.03	-0.37	-4.91
495900	0.079	0.079	0.079	1	NA	-99.03	-0.37	-4.91
496000	0.073	0.237	0.079	2	NA	-93.97	0.00	-2.01
496100	0.073	0.237	0.079	2	NA	-93.97	0.00	-0.33
496200	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.01
496300	0.079	0.079	0.079	1	NA	-99.03	0.00	-2.55
496400	0.079	0.079	0.079	1	NA	-99.03	-0.37	-4.91
496500	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.49
496600	0.079	0.079	0.079	1	NA	-99.03	0.00	-1.33
496700	0.058	0.629	0.079	2	NA	-92.94	0.00	-1.46
496800	0.058	0.629	0.079	2	NA	-92.94	0.00	-0.13
496900	0.058	0.629	0.079	2	NA	-92.94	0.00	-0.07
497000	0.058	0.629	0.079	2	NA	-92.94	0.00	-0.17
497100	0.058	0.629	0.079	2	NA	-92.94	0.00	-1.65
497200	0.058	0.629	0.079	2	NA	-92.94	0.00	-2.03
497300	0.058	0.629	0.079	2	NA	-92.94	0.00	-1.46
497400	0.058	0.629	0.079	2	NA	-92.94	0.00	-0.03
497500	0.058	0.629	0.079	2	NA	-92.94	0.00	-0.04
497600	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.64
497700	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.34
497800	0.079	0.079	0.079	1	NA	-99.03	0.00	-2.50
497900	0.079	0.079	0.079	1	NA	-99.03	0.00	-1.10
498000	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.55
498100	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.79
498200	0.079	0.079	0.079	1	NA	-99.03	0.00	-0.07
498300	0.059	0.109	0.079	2	NA	-94.49	0.00	-0.17
498400	0.059	0.109	0.079	2	NA	-94.49	0.00	-0.05
498500	0.059	0.109	0.079	2	NA	-94.49	0.00	-2.79
498600	0.059	0.109	0.079	2	NA	-94.49	-1.06	-4.21
498700	0.059	0.109	0.079	2	NA	-94.49	-1.06	-4.21
498800	0.059	0.550	0.080	3	NA	-92.56	0.00	-0.69
498900	0.059	0.379	0.075	3	NA	-93.04	-1.47	-3.80
499000	0.059	0.075	0.075	2	NA	-99.26	0.00	-0.68
499100	0.059	0.075	0.075	2	NA	-99.26	-1.06	-4.21
499200	0.059	0.075	0.075	2	NA	-99.26	0.00	-0.41
499300	0.059	0.075	0.075	2	NA	-99.26	0.00	-0.02
499400	0.059	0.075	0.075	2	NA	-99.26	0.00	-0.10
499500	0.075	0.075	0.075	1	NA	-99.27	-0.37	-4.91
499600	0.075	0.075	0.075	1	NA	-99.27	0.00	-2.21
499700	0.075	0.075	0.075	1	NA	-99.27	0.00	-0.16
499800	0.075	0.075	0.075	1	NA	-99.27	0.00	-0.69
499900	0.055	0.106	0.075	2	NA	-94.40	0.00	-0.71
5e+05	0.055	0.106	0.075	2	NA	-94.40	0.00	-0.56
500100	0.055	0.106	0.075	2	NA	-94.40	-1.06	-4.21
500200	0.055	0.106	0.075	2	NA	-94.40	0.00	-1.44
500300	0.055	0.106	0.075	2	NA	-94.40	0.00	-0.19
500400	0.055	0.106	0.075	2	NA	-94.40	0.00	-0.13
500500	0.055	0.106	0.075	2	NA	-94.40	0.00	-0.43
500600	0.055	0.106	0.075	2	NA	-94.40	-1.06	-4.21
500700	0.075	0.075	0.075	1	NA	-99.27	-0.37	-4.91
500800	0.075	0.075	0.075	1	NA	-99.27	0.00	-0.68
500900	0.075	0.075	0.075	1	NA	-99.27	-0.37	-4.91
501000	0.040	0.124	0.075	2	NA	-94.58	-1.06	-4.21
501100	0.040	0.124	0.075	2	NA	-94.58	0.00	-0.50
501200	0.040	0.124	0.075	2	NA	-94.58	-1.06	-4.21
501300	0.040	0.124	0.075	2	NA	-94.58	0.00	-0.25
501400	0.040	0.124	0.075	2	NA	-94.58	0.00	-0.43
501500	0.040	0.124	0.075	2	NA	-94.58	0.00	-2.92
501600	0.040	0.124	0.075	2	NA	-94.58	0.00	-0.14
501700	0.035	0.164	0.072	3	NA	-94.86	0.00	-0.05
501800	0.036	0.124	0.065	2	NA	-96.68	0.00	-0.28
501900	0.033	0.298	0.065	3	NA	-91.75	0.00	-0.69
502000	0.033	0.298	0.065	3	NA	-91.75	0.00	0.69
502100	0.033	0.298	0.097	3	NA	-89.96	0.00	0.69
502200	0.032	0.298	0.094	4	NA	-89.23	0.00	-0.69
502300	0.033	0.298	0.093	3	NA	-88.68	-1.47	-3.80
502400	0.004	0.683	0.095	4	NA	-88.13	0.00	-0.17
502500	0.004	0.683	0.093	4	NA	-86.24	0.00	-0.69
502600	0.032	0.683	0.099	3	NA	-89.74	0.00	0.69
502700	0.032	0.683	0.095	3	NA	-88.44	0.00	-1.41
502800	0.041	0.180	0.099	2	NA	-94.70	0.00	-0.60
502900	0.041	0.180	0.099	2	NA	-94.70	-1.06	-4.21
503000	0.041	0.180	0.099	2	NA	-94.70	0.00	-3.87
503100	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.76
503200	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.35
503300	0.084	0.502	0.099	2	NA	-93.49	0.00	-0.19
503400	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.42
503500	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
503600	0.099	0.099	0.099	1	NA	-99.00	0.00	-2.28
503700	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
503800	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
503900	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.54
504000	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.10
504100	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.38
504200	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
504300	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.71
504400	0.099	0.099	0.099	1	NA	-99.00	0.00	-3.79
504500	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
504600	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.35
504700	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.09
504800	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.60
504900	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.52
505000	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
505100	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.26
505200	0.099	0.099	0.099	1	NA	-99.00	0.00	-2.31
505300	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.75
505400	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
505500	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.67
505600	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.45
505700	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.51
505800	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.11
505900	0.099	0.099	0.099	1	NA	-99.00	-0.37	-4.91
506000	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.24
506100	0.052	1.333	0.099	2	NA	-93.78	-1.06	-4.21
506200	0.052	1.333	0.099	2	NA	-93.78	0.00	-1.23
506300	0.052	1.333	0.099	2	NA	-93.78	0.00	-0.06
506400	0.052	1.333	0.099	2	NA	-93.78	0.00	-0.14
506500	0.052	1.333	0.099	2	NA	-93.78	0.00	-2.07
506600	0.052	1.333	0.099	2	NA	-93.78	0.00	-0.38
506700	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.94
506800	0.099	0.099	0.099	1	NA	-99.00	0.00	-3.07
506900	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.06
507000	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.18
507100	0.044	0.111	0.099	2	NA	-95.87	0.00	-0.35
507200	0.044	0.111	0.099	2	NA	-95.87	-1.06	-4.21
507300	0.044	0.111	0.099	2	NA	-95.87	0.00	-0.00
507400	0.044	0.111	0.099	2	NA	-95.87	0.00	-0.47
507500	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.59
507600	0.099	0.099	0.099	1	NA	-99.00	0.00	-1.10
507700	0.099	0.099	0.099	1	NA	-99.00	0.00	-0.70
507800	0.090	0.330	0.099	2	NA	-94.50	0.00	-0.21
507900	0.090	0.330	0.099	2	NA	-94.50	0.00	-1.08
508000	0.090	0.330	0.099	2	NA	-94.50	0.00	-0.05
508100	0.090	0.330	0.099	2	NA	-94.50	0.00	-0.85
508200	0.090	0.330	0.099	2	NA	-94.50	0.00	-0.16
508300	0.074	0.330	0.084	2	NA	-93.38	0.00	-1.65
508400	0.074	0.330	0.084	2	NA	-93.38	0.00	-3.61
508500	0.074	0.330	0.084	2	NA	-93.38	-1.06	-4.21
508600	0.074	0.330	0.084	2	NA	-93.38	-1.06	-4.21
508700	0.074	0.330	0.084	2	NA	-93.38	-1.06	-4.21
508800	0.074	0.330	0.084	2	NA	-93.38	0.00	-1.06
508900	0.074	0.330	0.084	2	NA	-93.38	0.00	-0.91
509000	0.074	0.330	0.084	2	NA	-93.38	0.00	-1.46
509100	0.084	0.084	0.084	1	NA	-98.84	0.00	-3.21
509200	0.084	0.084	0.084	1	NA	-98.84	0.00	-1.72
509300	0.060	0.700	0.084	2	NA	-92.73	0.00	-0.03
509400	0.060	0.700	0.084	2	NA	-92.73	0.00	-0.16
509500	0.060	0.700	0.084	2	NA	-92.73	0.00	-2.43
509600	0.084	0.084	0.084	1	NA	-98.84	0.00	-0.04
509700	0.056	0.818	0.084	2	NA	-93.08	0.00	-0.43
509800	0.056	0.818	0.084	2	NA	-93.08	0.00	-0.02
509900	0.056	0.818	0.084	2	NA	-93.08	-1.06	-4.21
510000	0.056	0.818	0.084	2	NA	-93.08	0.00	-0.45
510100	0.056	0.818	0.084	2	NA	-93.08	0.00	-0.60
510200	0.056	0.818	0.084	2	NA	-93.08	-1.06	-4.21
510300	0.056	0.818	0.084	2	NA	-93.08	0.00	-0.10
510400	0.069	0.476	0.084	2	NA	-92.77	0.00	-0.38
510500	0.069	0.476	0.084	2	NA	-92.77	0.00	-3.08
510600	0.069	0.476	0.084	2	NA	-92.77	0.00	-0.09
510700	0.069	0.476	0.084	2	NA	-92.77	0.00	-0.89
